i	S	V
116283	2.9080594357764112e-6	0
116443	2.9120595752036856e-6	0
116643	2.9170589770817295e-6	0
116803	2.9210591795160533e-6	0
116883	2.9230596129807782e-6	0
116963	2.925059241376796e-6	0
117043	2.9270599150704755e-6	0
117563	2.940059139838175e-6	0
117803	2.946058693702388e-6	0
118043	2.952058946234378e-6	0
118123	2.9540588279987955e-6	0
118283	2.958058689737663e-6	0
118523	2.9640592956965816e-6	0
118683	2.9680593389831834e-6	0
118763	2.9700595916866674e-6	0
118923	2.9740593147115602e-6	0
119083	2.978059939826176e-6	0
119163	2.9800597475919492e-6	0
119283	2.9830599683645294e-6	0
119523	2.9890597133685967e-6	0
119723	2.9940581761914156e-6	0
119963	3.00005940638704e-6	0
120083	3.003059489301493e-6	0
120203	3.0060588627303783e-6	0
120323	3.009059387729819e-6	0
120443	3.012059043690115e-6	0
120523	3.01405886902299e-6	0
120643	3.017059006195166e-6	0
120843	3.0220592797868763e-6	0
121043	3.027058982620607e-6	0
121163	3.03005909092635e-6	0
121283	3.033059191239582e-6	0
121363	3.0350593411394595e-6	0
121523	3.039059666108248e-6	0
121723	3.044058977943413e-6	0
121883	3.0480590516729697e-6	0
121963	3.050058940103255e-6	0
122043	3.0520593450984208e-6	0
122123	3.0540584897284714e-6	0
122643	3.067059192366955e-6	0
122883	3.0730585075403856e-6	0
123123	3.0790595184466707e-6	0
123203	3.081060012135602e-6	0
123363	3.0850594763914477e-6	0
123603	3.09105886339054e-6	0
123763	3.0950587708642895e-6	0
123843	3.0970594277556655e-6	0
124003	3.101059561500382e-6	0
124163	3.105059483093359e-6	0
124243	3.1070594274168763e-6	0
124363	3.110059298067224e-6	0
124603	3.1160596985094486e-6	0
124803	3.121058872520228e-6	0
125043	3.127058919664143e-6	0
125163	3.1300593242063327e-6	0
125283	3.13305924080165e-6	0
125403	3.1360591577206174e-6	0
125523	3.139058866397277e-6	0
125603	3.1410600946931315e-6	0
125723	3.1440602304660266e-6	0
125923	3.149059866641814e-6	0
126123	3.154060037225804e-6	0
126243	3.157059208607975e-6	0
126363	3.1600598580875297e-6	0
126443	3.1620586513903604e-6	0
126603	3.1660599284781844e-6	0
126803	3.171059445877429e-6	0
126963	3.1750592951710707e-6	0
127043	3.1770588237585496e-6	0
127123	3.1790602307874557e-6	0
127203	3.181059199813697e-6	0
127723	3.1940591738612128e-6	0
127963	3.200059643094503e-6	0
128483	3.2130594660416765e-6	0
128723	3.219059026893086e-6	0
128963	3.2250589639875207e-6	0
129043	3.2270590604141374e-6	0
129203	3.231059096799936e-6	0
129443	3.2370584059535208e-6	0
129603	3.241059230927665e-6	0
129683	3.2430593797703096e-6	0
129843	3.247059399382077e-6	0
130003	3.2510590147317148e-6	0
130083	3.253059223749165e-6	0
130203	3.2560599113493486e-6	0
130443	3.262058458913779e-6	0
130643	3.267058733024917e-6	0
130883	3.2730587780145798e-06	0
131003	3.2760593421779455e-6	0
131123	3.279058822496818e-6	0
131243	3.2820590152149287e-6	0
131363	3.2850589302356763e-6	0
131443	3.2870589591052406e-6	0
131563	3.290059687734183e-6	0
131763	3.2950592886617412e-6	0
131963	3.300059545128212e-6	0
132083	3.3030591398769416e-6	0
132203	3.306058244052519e-6	0
132283	3.308059248685401e-6	0
132443	3.312059236922023e-6	0
132643	3.3170588994290307e-6	0
132803	3.3210599659220553e-6	0
132883	3.3230596480634586e-6	0
132963	3.3250591604268316e-6	0
133043	3.3270591565016035e-6	0
133563	3.3400586998379407e-6	0
133803	3.346060075303469e-6	0
134043	3.352059281272897e-6	0
134123	3.3540594348320763e-6	0
134283	3.358059529474632e-6	0
134523	3.36405902383905e-6	0
134683	3.3680586059796746e-6	0
134763	3.3700590378335e-6	0
134923	3.3740599953008736e-6	0
135083	3.3780591869772023e-6	0
135163	3.3800595253400923e-6	0
135283	3.383059582979892e-6	0
135523	3.389058720272024e-6	0
135723	3.394058761111298e-6	0
135963	3.4000594259163054e-6	0
136083	3.4030596172189394e-6	0
136203	3.406059869724382e-6	0
136323	3.4090592353076497e-6	0
136443	3.412059693009162e-6	0
136523	3.4140593472158973e-6	0
136643	3.417059396565799e-6	0
136843	3.422058635616287e-6	0
137043	3.4270591408214163e-6	0
137163	3.430060344206334e-6	0
137283	3.43305962561546e-6	0
137363	3.4350591931001337e-6	0
137523	3.439059632335516e-6	0
137723	3.444060106318979e-6	0
