S	V	tags
3.5507e-6	-1	NA
3.5507250000000002e-06	-1	NA
3.5507500000000003e-6	-1	NA
3.5507750000000003e-6	-1	NA
3.5508e-6	-1	NA
3.550825e-6	-1	NA
3.55085e-6	-1	NA
3.550875e-6	-1	NA
3.5509e-6	-1	NA
3.5509250000000002e-6	-1	NA
3.5509500000000003e-6	-1	NA
3.5509750000000003e-6	-1	NA
3.551e-6	-1	NA
3.551025e-6	-1	NA
3.55105e-6	-1	2T - 3T
3.551075e-6	1	NA
3.5511e-6	1	NA
3.5511250000000002e-6	1	NA
3.5511500000000003e-6	1	NA
3.551175e-6	1	NA
3.5512e-6	1	NA
3.551225e-6	1	NA
3.55125e-6	1	NA
3.551275e-6	1	NA
3.5513e-6	1	NA
3.5513250000000003e-6	1	NA
3.5513500000000003e-6	1	NA
3.551375e-6	1	NA
3.5514e-6	1	NA
3.551425e-6	1	NA
3.55145e-6	1	NA
3.551475e-6	1	NA
3.5515000000000002e-6	1	NA
3.5515250000000003e-6	1	NA
3.5515500000000003e-6	1	NA
3.551575e-6	1	NA
3.5516e-6	1	NA
3.551625e-6	1	NA
3.55165e-6	1	NA
3.551675e-6	1	NA
3.5517000000000002e-6	1	NA
3.5517250000000003e-6	1	NA
3.55175e-6	1	NA
3.551775e-6	1	NA
3.5518e-6	1	NA
3.551825e-6	1	NA
3.55185e-6	1	NA
3.551875e-6	1	NA
3.5519000000000002e-6	1	NA
3.5519250000000003e-6	1	NA
3.55195e-6	1	NA
3.551975e-6	1	NA
3.552e-6	1	NA
3.552025e-6	1	NA
3.55205e-6	1	NA
3.552075e-6	1	NA
3.5521000000000003e-6	1	NA
3.5521250000000003e-6	1	NA
3.55215e-6	1	NA
3.552175e-6	1	NA
3.5522e-6	1	NA
3.552225e-6	1	NA
3.55225e-6	1	NA
3.5522750000000002e-6	1	NA
3.5523000000000003e-6	1	NA
3.5523250000000003e-6	1	NA
3.55235e-6	1	NA
3.552375e-6	1	NA
3.5524e-6	1	NA
3.552425e-6	1	NA
3.55245e-6	1	NA
3.5524750000000002e-6	1	NA
3.5525000000000003e-6	1	NA
3.552525e-6	1	NA
3.55255e-6	1	NA
3.552575e-6	1	NA
3.5526e-6	1	NA
3.552625e-6	1	NA
3.55265e-6	1	NA
3.5526750000000003e-6	1	NA
3.5527000000000003e-6	1	NA
3.552725e-6	1	NA
3.55275e-6	1	NA
3.552775e-6	1	NA
3.5528e-6	1	NA
3.552825e-6	1	NA
3.5528500000000002e-6	1	NA
3.5528750000000003e-6	1	NA
3.5529000000000003e-6	1	NA
3.552925e-6	1	NA
3.55295e-6	1	NA
3.552975e-6	1	NA
3.553e-6	1	NA
3.553025e-6	1	NA
3.5530500000000002e-6	1	NA
3.5530750000000003e-6	1	NA
3.5531000000000003e-6	1	NA
3.553125e-6	1	NA
3.55315e-6	1	NA
3.553175e-6	1	NA
3.5532e-6	1	NA
3.553225e-6	1	NA
3.5532500000000002e-6	1	NA
3.5532750000000003e-6	1	NA
3.5533e-6	1	NA
3.553325e-6	1	NA
3.55335e-6	1	NA
3.553375e-6	1	NA
3.5534e-6	1	NA
3.553425e-6	1	NA
3.5534500000000003e-6	1	NA
3.5534750000000003e-6	1	NA
3.5535e-6	1	NA
3.553525e-6	1	NA
3.55355e-6	1	NA
3.553575e-6	1	NA
3.5536e-6	1	NA
3.5536250000000002e-6	1	NA
3.5536500000000003e-6	1	NA
3.5536750000000003e-6	1	NA
3.5537e-6	1	NA
3.553725e-6	1	NA
3.55375e-6	1	NA
3.553775e-6	1	NA
3.5538e-6	1	NA
3.5538250000000002e-6	1	NA
3.5538500000000003e-6	1	NA
3.553875e-6	1	NA
3.5539e-6	1	NA
3.553925e-6	1	NA
3.55395e-6	1	NA
3.553975e-6	1	NA
3.554e-6	1	NA
3.5540250000000002e-6	1	NA
3.5540500000000003e-6	1	3T - 2T
3.554075e-6	-1	NA
3.5541e-6	-1	NA
3.554125e-6	-1	NA
3.55415e-6	-1	NA
3.554175e-6	-1	NA
3.5542e-6	-1	NA
3.5542250000000003e-6	-1	NA
3.5542500000000003e-6	-1	NA
3.554275e-6	-1	NA
3.5543e-6	-1	NA
3.554325e-6	-1	NA
3.55435e-6	-1	NA
3.554375e-6	-1	NA
3.5544000000000002e-6	-1	NA
3.5544250000000003e-6	-1	NA
3.5544500000000003e-6	-1	NA
3.554475e-6	-1	NA
3.5545e-6	-1	NA
3.554525e-6	-1	NA
3.55455e-6	-1	NA
3.554575e-6	-1	NA
3.5546000000000002e-6	-1	NA
3.5546250000000003e-6	-1	NA
3.55465e-6	-1	NA
3.554675e-6	-1	NA
3.5547e-6	-1	NA
3.554725e-6	-1	NA
3.55475e-6	-1	NA
3.554775e-6	-1	NA
3.5548000000000003e-6	-1	NA
3.5548250000000003e-6	-1	NA
3.55485e-6	-1	NA
3.554875e-6	-1	NA
3.5549e-6	-1	NA
3.554925e-6	-1	NA
3.55495e-6	-1	NA
3.5549750000000002e-6	-1	NA
3.5550000000000003e-6	-1	NA
3.5550250000000003e-6	-1	NA
3.55505e-6	-1	NA
3.555075e-6	-1	NA
3.5551e-6	-1	NA
3.555125e-6	-1	NA
3.55515e-6	-1	NA
3.5551750000000002e-6	-1	NA
3.5552000000000003e-6	-1	NA
3.5552250000000003e-6	-1	NA
3.55525e-6	-1	NA
3.555275e-6	-1	NA
3.5553e-6	-1	NA
3.555325e-6	-1	NA
3.55535e-6	-1	NA
3.5553750000000002e-6	-1	NA
3.5554000000000003e-6	-1	NA
3.555425e-6	-1	NA
3.55545e-6	-1	NA
3.555475e-6	-1	NA
3.5555e-6	-1	NA
3.555525e-6	-1	NA
3.55555e-6	-1	NA
3.5555750000000003e-6	-1	NA
3.5556000000000003e-6	-1	NA
3.555625e-6	-1	NA
3.55565e-6	-1	NA
3.555675e-6	-1	NA
3.5557e-6	-1	NA
3.555725e-6	-1	NA
3.5557500000000002e-6	-1	NA
3.5557750000000003e-6	-1	NA
3.5558000000000003e-6	-1	NA
3.555825e-6	-1	NA
3.55585e-6	-1	NA
3.555875e-6	-1	NA
3.5559e-6	-1	NA
3.555925e-6	-1	NA
3.5559500000000002e-6	-1	NA
3.5559750000000003e-6	-1	NA
3.556e-6	-1	NA
3.556025e-6	-1	NA
3.55605e-6	-1	2T - 1T
3.556075e-6	1	NA
3.5561e-6	1	NA
3.556125e-6	1	NA
3.5561500000000002e-6	1	NA
3.5561750000000003e-6	1	NA
3.5562e-6	1	NA
3.556225e-6	1	NA
3.55625e-6	1	NA
3.556275e-6	1	NA
3.5563e-6	1	NA
3.556325e-6	1	NA
3.5563500000000003e-6	1	NA
3.5563750000000003e-6	1	NA
3.5564e-6	1	NA
3.556425e-6	1	NA
3.55645e-6	1	NA
3.556475e-6	1	NA
3.5565e-6	1	NA
3.5565250000000002e-6	1	NA
3.5565500000000003e-6	1	NA
3.5565750000000003e-6	1	NA
3.5566e-6	1	NA
3.556625e-6	1	NA
3.55665e-6	1	NA
3.556675e-6	1	NA
3.5567e-6	1	NA
3.5567250000000002e-6	1	NA
3.5567500000000003e-6	1	NA
3.556775e-6	1	NA
3.5568e-6	1	NA
3.556825e-6	1	NA
3.55685e-6	1	NA
3.556875e-6	1	NA
3.5569e-6	1	NA
3.5569250000000003e-6	1	NA
3.5569500000000003e-6	1	NA
3.556975e-6	1	NA
3.557e-6	1	NA
3.557025e-6	1	NA
3.55705e-6	1	1T - 1T
3.557075e-6	-1	NA
3.5571000000000002e-6	-1	NA
3.5571250000000003e-6	-1	NA
3.5571500000000003e-6	-1	NA
3.557175e-6	-1	NA
3.5572e-6	-1	NA
3.557225e-6	-1	NA
3.55725e-6	-1	NA
3.557275e-6	-1	NA
3.5573000000000002e-6	-1	NA
3.5573250000000003e-6	-1	NA
3.5573500000000003e-6	-1	NA
3.557375e-6	-1	NA
3.5574e-6	-1	NA
3.557425e-6	-1	NA
3.55745e-6	-1	NA
3.557475e-6	-1	NA
3.5575000000000002e-6	-1	NA
3.5575250000000003e-6	-1	NA
3.55755e-6	-1	NA
3.557575e-6	-1	NA
3.5576e-6	-1	NA
3.557625e-6	-1	NA
3.55765e-6	-1	NA
3.557675e-6	-1	NA
3.5577000000000003e-6	-1	NA
3.5577250000000003e-6	-1	NA
3.55775e-6	-1	NA
3.557775e-6	-1	NA
3.5578e-6	-1	NA
3.557825e-6	-1	NA
3.55785e-6	-1	NA
3.5578750000000002e-6	-1	NA
3.5579000000000003e-6	-1	NA
3.5579250000000003e-6	-1	NA
3.55795e-6	-1	NA
3.557975e-6	-1	NA
3.558e-6	-1	NA
3.558025e-6	-1	NA
3.55805e-6	-1	1T - 2T
3.5580750000000002e-6	1	NA
3.5581000000000003e-6	1	NA
3.558125e-6	1	NA
3.55815e-6	1	NA
3.558175e-6	1	NA
3.5582e-6	1	NA
3.558225e-6	1	NA
3.55825e-6	1	NA
3.5582750000000002e-6	1	NA
3.5583000000000003e-6	1	NA
3.558325e-6	1	NA
3.55835e-6	1	NA
3.558375e-6	1	NA
3.5584e-6	1	NA
3.558425e-6	1	NA
3.55845e-6	1	NA
3.5584750000000003e-6	1	NA
3.5585000000000003e-6	1	NA
3.558525e-6	1	NA
3.55855e-6	1	NA
3.558575e-6	1	NA
3.5586e-6	1	NA
3.558625e-6	1	NA
3.5586500000000002e-6	1	NA
3.5586750000000003e-6	1	NA
3.5587000000000003e-6	1	NA
3.558725e-6	1	NA
3.55875e-6	1	NA
3.558775e-6	1	NA
3.5588e-6	1	NA
3.558825e-6	1	NA
3.5588500000000002e-6	1	NA
3.5588750000000003e-6	1	NA
3.5589e-6	1	NA
3.558925e-6	1	NA
3.55895e-6	1	NA
3.558975e-6	1	NA
3.559e-6	1	NA
3.559025e-6	1	NA
3.5590500000000003e-6	1	NA
3.5590750000000003e-6	1	NA
3.5591e-6	1	NA
3.559125e-6	1	NA
3.55915e-6	1	NA
3.559175e-6	1	NA
3.5592e-6	1	NA
3.5592250000000002e-6	1	NA
3.5592500000000003e-6	1	NA
3.5592750000000003e-6	1	NA
3.5593e-6	1	NA
3.559325e-6	1	NA
3.55935e-6	1	NA
3.559375e-6	1	NA
3.5594e-6	1	NA
3.5594250000000002e-6	1	NA
3.5594500000000003e-6	1	NA
3.5594750000000003e-6	1	NA
3.5595e-6	1	NA
3.559525e-6	1	NA
3.55955e-6	1	NA
3.559575e-6	1	NA
3.5596e-6	1	NA
3.5596250000000002e-6	1	NA
3.5596500000000003e-6	1	NA
3.559675e-6	1	NA
3.5597e-6	1	NA
3.559725e-6	1	NA
3.55975e-6	1	NA
3.559775e-6	1	NA
3.5598e-6	1	NA
3.5598250000000003e-6	1	NA
3.5598500000000003e-6	1	NA
3.559875e-6	1	NA
3.5599e-6	1	NA
3.559925e-6	1	NA
3.55995e-6	1	NA
3.559975e-6	1	NA
3.5600000000000002e-6	1	NA
3.5600250000000003e-6	1	NA
3.5600500000000003e-6	1	2T - 1T
3.560075e-6	-1	NA
3.5601e-6	-1	NA
3.560125e-6	-1	NA
3.56015e-6	-1	NA
3.560175e-6	-1	NA
3.5602000000000002e-6	-1	NA
3.5602250000000003e-6	-1	NA
3.56025e-6	-1	NA
3.560275e-6	-1	NA
3.5603e-6	-1	NA
3.560325e-6	-1	NA
3.56035e-6	-1	NA
3.560375e-6	-1	NA
3.5604000000000003e-06	-1	NA
3.5604250000000003e-6	-1	NA
3.56045e-6	-1	NA
3.560475e-6	-1	NA
3.5605e-6	-1	NA
3.560525e-6	-1	NA
3.56055e-6	-1	NA
3.560575e-6	-1	NA
3.5606000000000003e-6	-1	NA
3.5606250000000003e-6	-1	NA
3.56065e-6	-1	NA
3.560675e-6	-1	NA
3.5607e-6	-1	NA
3.560725e-6	-1	NA
3.56075e-6	-1	NA
3.5607750000000002e-6	-1	NA
3.5608000000000003e-6	-1	NA
3.5608250000000003e-6	-1	NA
3.56085e-6	-1	NA
3.560875e-6	-1	NA
3.5609e-6	-1	NA
3.560925e-6	-1	NA
3.56095e-6	-1	NA
3.5609750000000002e-6	-1	NA
3.5610000000000003e-6	-1	NA
3.561025e-6	-1	NA
3.56105e-6	-1	1T - 1T
3.561075e-6	1	NA
3.5611e-6	1	NA
3.561125e-6	1	NA
3.56115e-6	1	NA
3.5611750000000003e-6	1	NA
3.5612000000000003e-6	1	NA
3.561225e-6	1	NA
3.56125e-6	1	NA
3.561275e-6	1	NA
3.5613e-6	1	NA
3.561325e-6	1	NA
3.5613500000000002e-6	1	NA
3.5613750000000003e-6	1	NA
3.5614000000000003e-6	1	NA
3.561425e-6	1	NA
3.56145e-6	1	NA
3.561475e-6	1	NA
3.5615e-6	1	NA
3.561525e-6	1	NA
3.5615500000000002e-6	1	NA
3.5615750000000003e-6	1	NA
3.5616000000000003e-6	1	NA
3.561625e-6	1	NA
3.56165e-6	1	NA
3.561675e-6	1	NA
3.5617e-6	1	NA
3.561725e-6	1	NA
3.5617500000000002e-6	1	NA
3.5617750000000003e-6	1	NA
3.5618e-6	1	NA
3.561825e-6	1	NA
3.56185e-6	1	NA
3.561875e-6	1	NA
3.5619e-6	1	NA
3.561925e-6	1	NA
3.5619500000000003e-6	1	NA
3.5619750000000003e-6	1	NA
3.562e-6	1	NA
3.562025e-6	1	NA
3.56205e-6	1	1T - 3T
3.562075e-6	-1	NA
3.5621e-6	-1	NA
3.5621250000000002e-6	-1	NA
3.5621500000000003e-6	-1	NA
3.5621750000000003e-6	-1	NA
3.5622e-6	-1	NA
3.562225e-6	-1	NA
3.56225e-6	-1	NA
3.562275e-6	-1	NA
3.5623e-6	-1	NA
3.5623250000000002e-6	-1	NA
3.5623500000000003e-6	-1	NA
3.562375e-6	-1	NA
3.5624e-6	-1	NA
3.562425e-6	-1	NA
3.56245e-6	-1	NA
3.562475e-6	-1	NA
3.5625e-6	-1	NA
3.5625250000000003e-6	-1	NA
3.5625500000000003e-6	-1	NA
3.562575e-6	-1	NA
3.5626e-6	-1	NA
3.562625e-6	-1	NA
3.56265e-6	-1	NA
3.562675e-6	-1	NA
3.5627e-6	-1	NA
3.5627250000000003e-6	-1	NA
3.5627500000000003e-6	-1	NA
3.562775e-6	-1	NA
3.5628e-6	-1	NA
3.562825e-6	-1	NA
3.56285e-6	-1	NA
3.562875e-6	-1	NA
3.5629000000000002e-6	-1	NA
3.5629250000000003e-6	-1	NA
3.5629500000000003e-6	-1	NA
3.562975e-6	-1	NA
3.563e-6	-1	NA
3.563025e-6	-1	NA
3.56305e-6	-1	NA
3.563075e-6	-1	NA
3.5631000000000002e-6	-1	NA
3.5631250000000003e-6	-1	NA
3.56315e-6	-1	NA
3.563175e-6	-1	NA
3.5632e-6	-1	NA
3.563225e-6	-1	NA
3.56325e-6	-1	NA
3.563275e-6	-1	NA
3.5633000000000003e-6	-1	NA
3.5633250000000003e-6	-1	NA
3.56335e-6	-1	NA
3.563375e-6	-1	NA
3.5634e-6	-1	NA
3.563425e-6	-1	NA
3.56345e-6	-1	NA
3.5634750000000002e-6	-1	NA
3.5635000000000003e-6	-1	NA
3.5635250000000003e-6	-1	NA
3.56355e-6	-1	NA
3.563575e-6	-1	NA
3.5636e-6	-1	NA
3.563625e-6	-1	NA
3.56365e-6	-1	NA
3.5636750000000002e-6	-1	NA
3.5637000000000003e-6	-1	NA
3.5637250000000003e-6	-1	NA
3.56375e-6	-1	NA
3.563775e-6	-1	NA
3.5638e-6	-1	NA
3.563825e-6	-1	NA
3.56385e-6	-1	NA
3.5638750000000002e-6	-1	NA
3.5639000000000003e-6	-1	NA
3.563925e-6	-1	NA
3.56395e-6	-1	NA
3.563975e-6	-1	NA
3.564e-6	-1	NA
3.564025e-6	-1	NA
3.56405e-6	-1	NA
3.5640750000000003e-6	-1	NA
3.5641000000000003e-6	-1	NA
3.564125e-6	-1	NA
3.56415e-6	-1	NA
3.564175e-6	-1	NA
3.5642e-6	-1	NA
3.564225e-6	-1	NA
3.5642500000000002e-6	-1	NA
3.5642750000000003e-6	-1	NA
3.5643000000000003e-6	-1	NA
3.564325e-6	-1	NA
3.56435e-6	-1	NA
3.564375e-6	-1	NA
3.5644e-6	-1	NA
3.564425e-6	-1	NA
3.5644500000000002e-6	-1	NA
3.5644750000000003e-6	-1	NA
3.5645e-6	-1	NA
3.564525e-6	-1	NA
3.56455e-6	-1	NA
3.564575e-6	-1	NA
3.5646e-6	-1	NA
3.564625e-6	-1	NA
3.5646500000000003e-6	-1	NA
3.5646750000000003e-6	-1	NA
3.5647e-6	-1	NA
3.564725e-6	-1	NA
3.56475e-6	-1	NA
3.564775e-6	-1	NA
3.5648e-6	-1	NA
3.5648250000000002e-6	-1	NA
3.5648500000000003e-6	-1	NA
3.5648750000000003e-6	-1	NA
3.5649e-6	-1	NA
3.564925e-6	-1	NA
3.56495e-6	-1	NA
3.564975e-6	-1	NA
3.565e-6	-1	NA
3.5650250000000002e-6	-1	NA
3.5650500000000003e-6	-1	3T - 1T
3.5650750000000003e-6	1	NA
3.5651e-6	1	NA
3.565125e-6	1	NA
3.56515e-6	1	NA
3.565175e-6	1	NA
3.5652e-6	1	NA
3.5652250000000002e-6	1	NA
3.5652500000000003e-6	1	NA
3.565275e-6	1	NA
3.5653e-6	1	NA
3.565325e-6	1	NA
3.56535e-6	1	NA
3.565375e-6	1	NA
3.5654e-6	1	NA
3.5654250000000003e-6	1	NA
3.5654500000000003e-6	1	NA
3.565475e-6	1	NA
3.5655e-6	1	NA
3.565525e-6	1	NA
3.56555e-6	1	NA
3.565575e-6	1	NA
3.5656000000000002e-6	1	NA
3.5656250000000003e-6	1	NA
3.5656500000000003e-6	1	NA
3.565675e-6	1	NA
3.5657e-6	1	NA
3.565725e-6	1	NA
3.56575e-6	1	NA
3.565775e-6	1	NA
3.5658000000000002e-6	1	NA
3.5658250000000003e-6	1	NA
3.56585e-6	1	NA
3.565875e-6	1	NA
3.5659e-6	1	NA
3.565925e-6	1	NA
3.56595e-6	1	NA
3.565975e-6	1	NA
3.5660000000000002e-6	1	NA
3.5660250000000003e-6	1	NA
3.56605e-6	1	1T - 3T
3.566075e-6	-1	NA
3.5661e-6	-1	NA
3.566125e-6	-1	NA
3.56615e-6	-1	NA
3.566175e-6	-1	NA
3.5662000000000003e-6	-1	NA
3.5662250000000003e-6	-1	NA
3.56625e-6	-1	NA
3.566275e-6	-1	NA
3.5663e-6	-1	NA
3.566325e-6	-1	NA
3.56635e-6	-1	NA
3.5663750000000002e-6	-1	NA
3.5664000000000003e-6	-1	NA
3.5664250000000003e-6	-1	NA
3.56645e-6	-1	NA
3.566475e-6	-1	NA
3.5665e-6	-1	NA
3.566525e-6	-1	NA
3.56655e-6	-1	NA
3.5665750000000002e-6	-1	NA
3.5666000000000003e-6	-1	NA
3.566625e-6	-1	NA
3.56665e-6	-1	NA
3.566675e-6	-1	NA
3.5667e-6	-1	NA
3.566725e-6	-1	NA
3.56675e-6	-1	NA
3.5667750000000003e-6	-1	NA
3.5668000000000003e-6	-1	NA
3.566825e-6	-1	NA
3.56685e-6	-1	NA
3.566875e-6	-1	NA
3.5669e-6	-1	NA
3.566925e-6	-1	NA
3.5669500000000002e-6	-1	NA
3.5669750000000003e-6	-1	NA
3.5670000000000003e-6	-1	NA
3.567025e-6	-1	NA
3.56705e-6	-1	NA
3.567075e-6	-1	NA
3.5671e-6	-1	NA
3.567125e-6	-1	NA
3.5671500000000002e-6	-1	NA
3.5671750000000003e-6	-1	NA
3.5672000000000003e-6	-1	NA
3.567225e-6	-1	NA
3.56725e-6	-1	NA
3.567275e-6	-1	NA
3.5673e-6	-1	NA
3.567325e-6	-1	NA
3.5673500000000002e-6	-1	NA
3.5673750000000003e-6	-1	NA
3.5674e-6	-1	NA
3.567425e-6	-1	NA
3.56745e-6	-1	NA
3.567475e-6	-1	NA
3.5675e-6	-1	NA
3.567525e-6	-1	NA
3.5675500000000003e-6	-1	NA
3.5675750000000003e-6	-1	NA
3.5676e-6	-1	NA
3.567625e-6	-1	NA
3.56765e-6	-1	NA
3.567675e-6	-1	NA
3.5677e-6	-1	NA
3.5677250000000002e-6	-1	NA
3.5677500000000003e-6	-1	NA
3.5677750000000003e-6	-1	NA
3.5678e-6	-1	NA
3.567825e-6	-1	NA
3.56785e-6	-1	NA
3.567875e-6	-1	NA
3.5679e-6	-1	NA
3.5679250000000002e-6	-1	NA
3.5679500000000003e-6	-1	NA
3.567975e-6	-1	NA
3.568e-6	-1	NA
3.568025e-6	-1	NA
3.56805e-6	-1	NA
3.568075e-6	-1	NA
3.5681e-6	-1	NA
3.5681250000000002e-6	-1	NA
3.5681500000000003e-6	-1	NA
3.568175e-6	-1	NA
3.5682e-6	-1	NA
3.568225e-6	-1	NA
3.56825e-6	-1	NA
3.568275e-6	-1	NA
3.5683e-6	-1	NA
3.5683250000000003e-6	-1	NA
3.5683500000000003e-6	-1	NA
3.568375e-6	-1	NA
3.5684e-6	-1	NA
3.568425e-6	-1	NA
3.56845e-6	-1	NA
3.568475e-6	-1	NA
3.5685000000000002e-6	-1	NA
3.5685250000000003e-6	-1	NA
3.5685500000000003e-6	-1	NA
3.568575e-6	-1	NA
3.5686e-6	-1	NA
3.568625e-6	-1	NA
3.56865e-6	-1	NA
3.568675e-6	-1	NA
3.5687000000000002e-6	-1	NA
3.5687250000000003e-6	-1	NA
3.56875e-6	-1	NA
3.568775e-6	-1	NA
3.5688e-6	-1	NA
3.568825e-6	-1	NA
3.56885e-6	-1	NA
3.568875e-6	-1	NA
3.5689000000000003e-6	-1	NA
3.5689250000000003e-6	-1	NA
3.56895e-6	-1	NA
3.568975e-6	-1	NA
3.569e-6	-1	NA
3.569025e-6	-1	NA
3.56905e-6	-1	3T - 2T
3.5690750000000002e-6	1	NA
3.5691000000000003e-6	1	NA
3.5691250000000003e-6	1	NA
3.56915e-6	1	NA
3.569175e-6	1	NA
3.5692e-6	1	NA
3.569225e-6	1	NA
3.56925e-6	1	NA
3.5692750000000002e-6	1	NA
3.5693000000000003e-6	1	NA
3.5693250000000003e-6	1	NA
3.56935e-6	1	NA
3.569375e-6	1	NA
3.5694e-6	1	NA
3.569425e-6	1	NA
3.56945e-6	1	NA
3.5694750000000002e-6	1	NA
3.5695000000000003e-6	1	NA
3.569525e-6	1	NA
3.56955e-6	1	NA
3.569575e-6	1	NA
3.5696e-6	1	NA
3.569625e-6	1	NA
3.56965e-6	1	NA
3.5696750000000003e-6	1	NA
3.5697000000000003e-6	1	NA
3.569725e-6	1	NA
3.56975e-6	1	NA
3.569775e-6	1	NA
3.5698e-6	1	NA
3.569825e-6	1	NA
3.5698500000000002e-6	1	NA
3.5698750000000003e-6	1	NA
3.5699000000000003e-6	1	NA
3.569925e-6	1	NA
3.56995e-6	1	NA
3.569975e-6	1	NA
3.57e-6	1	NA
3.570025e-6	1	NA
3.5700500000000002e-6	1	NA
3.5700750000000003e-6	1	NA
3.5701e-6	1	NA
3.570125e-6	1	NA
3.57015e-6	1	NA
3.570175e-6	1	NA
3.5702e-6	1	NA
3.570225e-6	1	NA
3.5702500000000002e-6	1	NA
3.5702750000000003e-6	1	NA
3.5703e-6	1	NA
3.570325e-6	1	NA
3.57035e-6	1	NA
3.570375e-6	1	NA
3.5704e-6	1	NA
3.570425e-6	1	NA
3.5704500000000003e-6	1	NA
3.5704750000000003e-6	1	NA
3.5705e-6	1	NA
3.570525e-6	1	NA
3.57055e-6	1	NA
3.570575e-6	1	NA
3.5706e-6	1	NA
3.5706250000000002e-6	1	NA
3.5706500000000003e-6	1	NA
3.5706750000000003e-6	1	NA
3.5707e-6	1	NA
3.570725e-6	1	NA
3.57075e-6	1	NA
3.570775e-6	1	NA
3.5708e-6	1	NA
3.5708250000000002e-6	1	NA
3.5708500000000003e-6	1	NA
3.570875e-6	1	NA
3.5709e-6	1	NA
3.570925e-6	1	NA
3.57095e-6	1	NA
3.570975e-6	1	NA
3.571e-6	1	NA
3.5710250000000003e-6	1	NA
3.5710500000000003e-6	1	2T - 2T
3.571075e-6	-1	NA
3.5711e-6	-1	NA
3.571125e-6	-1	NA
3.57115e-6	-1	NA
3.571175e-6	-1	NA
3.5712000000000002e-6	-1	NA
3.5712250000000003e-6	-1	NA
3.5712500000000003e-6	-1	NA
3.571275e-6	-1	NA
3.5713e-6	-1	NA
3.571325e-6	-1	NA
3.57135e-6	-1	NA
3.571375e-6	-1	NA
3.5714000000000002e-6	-1	NA
3.5714250000000003e-6	-1	NA
3.5714500000000003e-6	-1	NA
3.571475e-6	-1	NA
3.5715e-6	-1	NA
3.571525e-6	-1	NA
3.57155e-6	-1	NA
3.571575e-6	-1	NA
3.5716000000000002e-6	-1	NA
3.5716250000000003e-6	-1	NA
3.57165e-6	-1	NA
3.571675e-6	-1	NA
3.5717e-6	-1	NA
3.571725e-6	-1	NA
3.57175e-6	-1	NA
3.571775e-6	-1	NA
3.5718000000000003e-6	-1	NA
3.5718250000000003e-6	-1	NA
3.57185e-6	-1	NA
3.571875e-6	-1	NA
3.5719e-6	-1	NA
3.571925e-6	-1	NA
3.57195e-6	-1	NA
3.5719750000000002e-6	-1	NA
3.5720000000000003e-6	-1	NA
3.5720250000000003e-6	-1	NA
3.57205e-6	-1	NA
3.572075e-6	-1	NA
3.5721e-6	-1	NA
3.572125e-6	-1	NA
3.57215e-6	-1	NA
3.5721750000000002e-6	-1	NA
3.5722000000000003e-6	-1	NA
3.572225e-6	-1	NA
3.57225e-6	-1	NA
3.572275e-6	-1	NA
3.5723e-6	-1	NA
3.572325e-6	-1	NA
3.57235e-6	-1	NA
3.5723750000000002e-06	-1	NA
3.5724000000000003e-6	-1	NA
3.572425e-6	-1	NA
3.57245e-6	-1	NA
3.572475e-6	-1	NA
3.5725e-6	-1	NA
3.572525e-6	-1	NA
3.57255e-6	-1	NA
3.5725750000000003e-6	-1	NA
3.5726000000000003e-6	-1	NA
3.572625e-6	-1	NA
3.57265e-6	-1	NA
3.572675e-6	-1	NA
3.5727e-6	-1	NA
3.572725e-6	-1	NA
3.5727500000000002e-6	-1	NA
3.5727750000000003e-6	-1	NA
3.5728000000000003e-6	-1	NA
3.572825e-6	-1	NA
3.57285e-6	-1	NA
3.572875e-6	-1	NA
3.5729e-6	-1	NA
3.572925e-6	-1	NA
3.5729500000000002e-6	-1	NA
3.5729750000000003e-6	-1	NA
3.573e-6	-1	NA
3.573025e-6	-1	NA
3.57305e-6	-1	2T - 2T
3.573075e-6	1	NA
3.5731e-6	1	NA
3.573125e-6	1	NA
3.5731500000000003e-6	1	NA
3.5731750000000003e-6	1	NA
3.5732e-6	1	NA
3.573225e-6	1	NA
3.57325e-6	1	NA
3.573275e-6	1	NA
3.5733e-6	1	NA
3.5733250000000002e-6	1	NA
3.5733500000000003e-6	1	NA
3.5733750000000003e-6	1	NA
3.5734e-6	1	NA
3.573425e-6	1	NA
3.57345e-6	1	NA
3.573475e-6	1	NA
3.5735e-6	1	NA
3.5735250000000002e-6	1	NA
3.5735500000000003e-6	1	NA
3.5735750000000003e-6	1	NA
3.5736e-6	1	NA
3.573625e-6	1	NA
3.57365e-6	1	NA
3.573675e-6	1	NA
3.5737e-6	1	NA
3.5737250000000002e-6	1	NA
3.5737500000000003e-6	1	NA
3.573775e-6	1	NA
3.5738e-6	1	NA
3.573825e-6	1	NA
3.57385e-6	1	NA
3.573875e-6	1	NA
3.5739e-6	1	NA
3.5739250000000003e-6	1	NA
3.5739500000000003e-6	1	NA
3.573975e-6	1	NA
3.574e-6	1	NA
3.574025e-6	1	NA
3.57405e-6	1	NA
3.574075e-6	1	NA
3.5741000000000002e-6	1	NA
3.5741250000000003e-6	1	NA
3.5741500000000003e-6	1	NA
3.574175e-6	1	NA
3.5742e-6	1	NA
3.574225e-6	1	NA
3.57425e-6	1	NA
3.574275e-6	1	NA
3.5743000000000002e-6	1	NA
