i	S	V
93943	2.349059783520483e-6	0
94143	2.35405918814971e-6	0
94263	2.357059188814755e-6	0
94383	2.360058931587738e-6	0
94463	2.362059227579626e-6	0
94623	2.3660599706238677e-6	0
94823	2.3710588990420663e-6	0
94983	2.375059101691489e-6	0
95063	2.377059649101096e-6	0
95143	2.3790583211086685e-6	0
95223	2.3810592799585327e-6	0
95743	2.394059136664816e-6	0
95983	2.400059766309287e-6	0
96503	2.413059986341369e-6	0
96743	2.419059620930227e-6	0
96983	2.425059128598309e-6	0
97063	2.427058550704914e-6	0
97223	2.4310592714323727e-6	0
97463	2.4370591348842864e-6	0
97623	2.4410586068746303e-6	0
97703	2.443059541864752e-6	0
97863	2.447058834256918e-6	0
98023	2.4510601132750042e-6	0
98103	2.4530592895557407e-6	0
98223	2.456059282386279e-6	0
98463	2.4620595123682973e-6	0
98663	2.467059117203745e-6	0
98903	2.4730590165730526e-6	0
99023	2.476058213610132e-6	0
99143	2.4790593736202717e-6	0
99263	2.482059069753834e-6	0
99383	2.4850597313030026e-6	0
99463	2.4870591455718885e-6	0
99583	2.490058871689315e-6	0
99783	2.495059906655044e-6	0
99983	2.5000589856854324e-6	0
100103	2.5030593037274837e-6	0
100223	2.50605952670151e-6	0
100303	2.508059118716024e-6	0
100463	2.5120588113694197e-6	0
100663	2.5170595858202466e-6	0
100823	2.521059601271535e-6	0
100903	2.5230596165158923e-6	0
100983	2.5250587459578875e-6	0
101063	2.5270589228503213e-6	0
101583	2.5400586843837403e-6	0
101823	2.546059018487778e-6	0
102063	2.5520594161037745e-6	0
102143	2.5540591027416213e-6	0
102303	2.5580593254474636e-6	0
102543	2.564059386468896e-6	0
102703	2.5680593021680077e-6	0
102783	2.570059707648512e-6	0
102943	2.5740594643246707e-6	0
103103	2.57805964637449e-6	0
103183	2.580059058030781e-6	0
103303	2.5830595414532837e-6	0
103543	2.5890595493957406e-6	0
103743	2.5940601904968933e-6	0
103983	2.6000597626891916e-6	0
104103	2.6030598649746937e-6	0
104223	2.6060596423246007e-6	0
104343	2.6090591929183907e-6	0
104463	2.6120589029248996e-6	0
104543	2.6140589436505403e-6	0
104663	2.6170584406093647e-6	0
104863	2.62205954430783e-6	0
105063	2.6270588451243414e-6	0
105183	2.6300596061522332e-6	0
105303	2.633059323050093e-6	0
105383	2.635059390459791e-6	0
105543	2.6390590765178824e-6	0
105743	2.6440595247109774e-6	0
105903	2.6480594850384494e-6	0
105983	2.650059724535008e-6	0
106063	2.6520590388722464e-6	0
106143	2.65405886050235e-6	0
106663	2.667059250761051e-6	0
106903	2.6730592316846846e-6	0
107143	2.6790592771384957e-6	0
107223	2.6810587783051193e-6	0
107383	2.685058794117321e-6	0
107623	2.6910588427908814e-6	0
107783	2.6950595812912058e-6	0
107863	2.697059417647903e-6	0
108023	2.7010595320777394e-6	0
108183	2.705059646710455e-6	0
108263	2.7070594615206187e-6	0
108383	2.710058971611055e-6	0
108623	2.7160592022419754e-6	0
108823	2.7210602076125487e-6	0
109063	2.7270588536660735e-6	0
109183	2.7300587221383517e-6	0
109303	2.7330591270066697e-6	0
109423	2.7360596555406766e-6	0
109543	2.7390589986640657e-6	0
109623	2.7410601694876137e-6	0
109743	2.7440597303189807e-6	0
109943	2.749058966332096e-6	0
110143	2.7540597557239746e-6	0
110263	2.757059341423167e-6	0
110383	2.7600590267811116e-6	0
110463	2.762058962164374e-6	0
110623	2.766059636331941e-6	0
110823	2.7710596410496214e-6	0
110983	2.775059251761457e-6	0
111063	2.777058811096824e-6	0
111143	2.7790595461310027e-06	0
111223	2.7810593816571763e-6	0
111743	2.7940591861543345e-6	0
111983	2.800059692880048e-6	0
112503	2.8130587323818675e-6	0
112743	2.819059492967556e-6	0
112983	2.8250595275163688e-6	0
113063	2.8270589032886312e-6	0
113223	2.8310595314542427e-6	0
113463	2.8370588891174646e-6	0
113623	2.8410592257494327e-6	0
113703	2.8430588189121654e-6	0
113863	2.847059169643993e-6	0
114023	2.851059419063735e-6	0
114103	2.8530595726936227e-6	0
114223	2.8560596402515715e-6	0
114463	2.8620597258619577e-6	0
114663	2.8670592573003604e-6	0
114903	2.8730589727358848e-6	0
115023	2.8760591139423526e-6	0
115143	2.879059750930796e-6	0
115263	2.882060197140004e-6	0
115383	2.885059053473147e-6	0
115463	2.8870591253878578e-6	0
115583	2.8900586427842553e-6	0
115783	2.8950593393785657e-6	0
115983	2.9000592511692546e-6	0
116103	2.90305956223839e-6	0
116223	2.9060593436799028e-6	0
116303	2.9080594357764112e-6	0
116463	2.9120595752036856e-6	0
116663	2.9170589770817295e-6	0
116823	2.9210591795160533e-6	0
116903	2.9230596129807782e-6	0
116983	2.925059241376796e-6	0
117063	2.9270599150704755e-6	0
117583	2.940059139838175e-6	0
117823	2.946058693702388e-6	0
118063	2.952058946234378e-6	0
118143	2.9540588279987955e-6	0
118303	2.958058689737663e-6	0
118543	2.9640592956965816e-6	0
118703	2.9680593389831834e-6	0
118783	2.9700595916866674e-6	0
118943	2.9740593147115602e-6	0
119103	2.978059939826176e-6	0
119183	2.9800597475919492e-6	0
119303	2.9830599683645294e-6	0
119543	2.9890597133685967e-6	0
119743	2.9940581761914156e-6	0
119983	3.00005940638704e-6	0
120103	3.003059489301493e-6	0
120223	3.0060588627303783e-6	0
120343	3.009059387729819e-6	0
120463	3.012059043690115e-6	0
120543	3.01405886902299e-6	0
120663	3.017059006195166e-6	0
120863	3.0220592797868763e-6	0
121063	3.027058982620607e-6	0
121183	3.03005909092635e-6	0
121303	3.033059191239582e-6	0
121383	3.0350593411394595e-6	0
121543	3.039059666108248e-6	0
121743	3.044058977943413e-6	0
121903	3.0480590516729697e-6	0
121983	3.050058940103255e-6	0
122063	3.0520593450984208e-6	0
122143	3.0540584897284714e-6	0
122663	3.067059192366955e-6	0
122903	3.0730585075403856e-6	0
123143	3.0790595184466707e-6	0
123223	3.081060012135602e-6	0
123383	3.0850594763914477e-6	0
123623	3.09105886339054e-6	0
123783	3.0950587708642895e-6	0
123863	3.0970594277556655e-6	0
124023	3.101059561500382e-6	0
124183	3.105059483093359e-6	0
124263	3.1070594274168763e-6	0
124383	3.110059298067224e-6	0
124623	3.1160596985094486e-6	0
124823	3.121058872520228e-6	0
125063	3.127058919664143e-6	0
125183	3.1300593242063327e-6	0
125303	3.13305924080165e-6	0
125423	3.1360591577206174e-6	0
125543	3.139058866397277e-6	0
125623	3.1410600946931315e-6	0
125743	3.1440602304660266e-6	0
125943	3.149059866641814e-6	0
126143	3.154060037225804e-6	0
126263	3.157059208607975e-6	0
126383	3.1600598580875297e-6	0
126463	3.1620586513903604e-6	0
126623	3.1660599284781844e-6	0
126823	3.171059445877429e-6	0
126983	3.1750592951710707e-6	0
127063	3.1770588237585496e-6	0
127143	3.1790602307874557e-6	0
127223	3.181059199813697e-6	0
127743	3.1940591738612128e-6	0
127983	3.200059643094503e-6	0
128503	3.2130594660416765e-6	0
128743	3.219059026893086e-6	0
128983	3.2250589639875207e-6	0
129063	3.2270590604141374e-6	0
129223	3.231059096799936e-6	0
129463	3.2370584059535208e-6	0
129623	3.241059230927665e-6	0
129703	3.2430593797703096e-6	0
129863	3.247059399382077e-6	0
130023	3.2510590147317148e-6	0
130103	3.253059223749165e-6	0
130223	3.2560599113493486e-6	0
